Feature,Reach,Impact,Confidence,Effort,Ease
Exploit revolutionary models,8630,3.896800208695446,72.65293697700227,2.796601117524795,2.4343159864364328
Cultivate one-to-one experiences,6016,1.5125344066539355,71.99251554002362,4.260591374042333,7.778199189774421
Syndicate b2c bandwidth,5773,1.5526839166111546,72.00927406156927,6.651906316623083,3.528978554557079
Productize plug-and-play metrics,7186,2.756465565654466,98.09386730367504,9.705830252893119,7.378170820209791
Empower interactive e-business,1827,3.342485731944744,60.46984619448108,7.131877060553338,5.787069236887616
Optimize value-added infrastructures,8823,1.6664997341071888,72.88141862963634,2.4647894239084414,6.700227105250377
Enhance open-source portals,121,4.333233884459311,86.61825781686264,2.4323063821699034,8.455707439753246
Engage efficient channels,9941,4.11089744674463,97.96127239275746,9.612774813781153,3.305831962742995
Reinvent web-enabled e-tailers,1742,1.1388861879552938,95.18472826951646,5.603889578125284,2.728375927335085
Target synergistic portals,3441,3.7461929624625077,54.08665599949776,4.958395470409542,5.862488368462374
Exploit innovative e-business,2018,1.5167994120017267,74.53532696115704,4.0629499256373975,2.262174575518692
Re-contextualize strategic functionalities,3008,4.418334468333116,52.80578849205762,1.9637675167998214,8.8337447269194
Re-contextualize next-generation mindshare,657,1.9042265492187664,70.26172759916466,5.7305633190449505,3.9169839677546947
Unleash vertical functionalities,8055,1.1480211046969293,88.37941840797808,9.135782367430101,1.1548853449404328
Whiteboard b2c relationships,505,1.8760178653200028,50.01352877194899,4.0031928389021445,2.7156460448329995
Mesh robust info-mediaries,6597,4.0921338823705256,83.96315831506487,9.47088827988889,3.759604207259896
Seize wireless initiatives,4862,2.9801499887772933,99.2414185205388,1.3637826932934103,2.605382475481619
Envisioneer integrated solutions,2327,1.1495802010983138,53.53470274243811,2.0812566909411645,6.112196790443589
Revolutionize next-generation experiences,3687,4.849796104085742,67.15151047053261,4.418809034114284,5.221612841176844
Syndicate user-centric relationships,9679,1.7859481882344133,80.03202227771108,7.972295420466486,7.76952815101513
Engage virtual e-markets,4794,2.9364681113866533,86.48643079211097,2.9747913665096952,1.929036007148401
Transition revolutionary e-markets,9353,2.7419822171072976,93.53958365039705,9.107037956489071,6.305389576702584
Leverage world-class partnerships,7326,4.93910302884446,76.3029439944954,2.384925127515187,6.471338670454978
Re-contextualize vertical partnerships,8638,2.385794385740191,86.3904055433069,1.8158561928589487,1.33778358584838
Seize front-end platforms,601,2.6459120589712195,71.47069252487316,6.016920035844272,3.67413339416363
Disintermediate impactful action-items,583,1.6180621564765287,86.0294027235626,9.324342609563303,8.524978192804095
Matrix out-of-the-box communities,5008,1.9893394689879074,69.2187128112965,1.1215194773797807,2.396376486520696
Incentivize open-source platforms,9013,2.0790926793715996,87.34410120737607,3.19715719183602,1.986584847563782
Empower one-to-one e-markets,2326,2.150220054380718,65.29593870346076,8.930105500464304,2.2198530284011095
Engineer open-source content,9396,2.5448501615387857,94.6505175470193,4.963097807896393,4.68120601783623
Transition b2b action-items,8730,4.066927284315533,94.72185287805759,1.6358507860240548,6.717734016024542
Generate magnetic communities,6307,2.5037066165374258,66.94777888485149,7.4136194398180235,7.502041138071475
Optimize vertical mindshare,8835,2.1624657311978406,99.45041001228728,8.950337957504342,8.079167459879951
Implement killer bandwidth,5080,2.8108472477597544,65.22388759060922,8.747010858154447,3.91754787591354
Target user-centric technologies,598,1.7949598339378698,63.06059831737654,2.2717100036644116,5.2596290520486555
Brand compelling roi,1267,1.8501343066574378,77.4356596687445,2.9138370247892613,6.306536259432099
Repurpose end-to-end synergies,4853,2.212803624509792,88.16984453945388,8.168675140554987,9.872138585340823
Unleash revolutionary applications,550,1.074723476466498,91.5352066911346,4.329717882756625,1.607982738459939
Benchmark b2b paradigms,953,1.263236342901778,93.38403405494412,6.691400052676308,2.6981457823799015
Incentivize out-of-the-box schemas,6590,2.0246226539402836,85.56376753949198,4.204648681318838,1.2923541399474066
Generate impactful models,2402,1.2559195046052203,87.49089289098382,7.345123980323409,6.864088661754768
Drive innovative systems,6039,2.1137459771487497,53.66676472604854,2.7422415144272207,8.001160478924158
Engineer next-generation synergies,4486,1.9366309206137915,72.81584365328816,4.464217389859403,7.189470597395341
Cultivate extensible communities,6970,3.8170463082701285,52.659270159850585,3.542028771988725,9.541433219692776
Implement next-generation content,899,3.163175322792109,82.43110908879956,9.75775055574271,7.4479071706076905
Deploy plug-and-play methodologies,5056,4.123270210877879,55.892667048028585,4.8684318392656625,2.9023229810221896
Aggregate ubiquitous paradigms,8470,4.443208325855572,94.53980831523464,5.774493134892368,3.1746266345233156
Streamline cutting-edge markets,9121,2.080178609155482,57.96947154694172,7.408451001205412,5.918975550714846
Synergize transparent info-mediaries,5765,1.4860465189906256,63.83277486495937,1.3915913222286,1.5614380474261964
Expedite turn-key deliverables,5082,2.6087124003109166,60.67444532956063,6.103912729876539,5.390970982835185
Expedite dot-com models,4166,1.476777829858729,81.84450443748737,8.632286932204458,7.024498494565032
Enable plug-and-play e-commerce,6478,2.468429315289454,81.9627585408395,5.841854827163693,7.795449298808543
Synthesize impactful niches,5376,3.792438162130923,80.23231322330349,8.81306169203281,2.4863388583915693
Morph extensible eyeballs,9419,4.142948085453477,69.19272359570218,8.952543895104835,7.621225325914282
Drive user-centric e-tailers,9997,1.7932899129894668,83.50519709817783,8.50390180760857,7.569181400141386
Benchmark web-enabled systems,4654,1.242593786554838,88.92062491807661,8.154605530926876,1.9388122929286773
Grow cutting-edge info-mediaries,4149,3.0155870806840515,50.629774955321885,7.2476621374846735,5.147294873145908
Incentivize bleeding-edge technologies,9903,3.044096820288026,68.31604389298161,3.970510821609852,7.5090488092699665
Morph revolutionary users,7253,3.347109351786871,59.76274276938259,6.21122330540126,8.480707986870998
Aggregate global communities,3001,1.0809698758803492,66.88463678546,8.489049867851872,3.2289627717163305
Expedite bleeding-edge relationships,2926,2.308529419889187,62.072835694587184,8.590968589201228,3.042481676439187
Syndicate robust web services,9305,3.6092373301892104,52.81586661842644,2.2684144437232545,8.083933674309954
Repurpose cutting-edge applications,502,3.944268754184756,64.20341236862086,5.850614583374101,9.668018536533713
Re-contextualize impactful methodologies,4657,2.980041412931218,69.64783768481067,2.345209798719955,9.755817993349352
Benchmark end-to-end synergies,5777,2.112924749746481,66.9796637529278,7.757725617116877,4.033058926769967
Harness customized paradigms,8888,1.0716235531661535,85.41123838088795,2.8405304181387088,8.566671436968573
Engage efficient interfaces,5444,4.2765817157747295,97.01240527909607,6.957575176094812,3.794408056216762
Productize scalable markets,2745,1.7174882946773984,99.71722658007513,7.742966420875743,2.4077391681053735
Engineer viral paradigms,7707,2.377322749436575,77.72241264482217,9.441459270451526,2.1915867194090835
Streamline revolutionary methodologies,8902,4.338222240764546,53.28918884312098,3.1644142375292064,1.1891106287703805
Streamline value-added systems,3830,3.8807589123374275,77.67563244179183,3.0926895729359436,8.150434378940158
Enhance strategic convergence,1890,2.918861378022631,74.35581841090851,9.95736640213966,4.282056196522946
Re-intermediate leading-edge technologies,3346,3.1371883440984694,55.976240930157026,2.2162126943866376,1.290705543662409
Aggregate strategic web services,7730,2.9736228453179785,67.94943314928109,7.416061723771871,4.667563348710029
Synthesize virtual e-services,7708,3.8984592660176256,59.20762317284303,3.835221545321046,5.505568287138832
Leverage impactful users,4507,2.1798628676183975,73.03560656480488,1.6003330459600402,2.4407097569988867
Visualize cutting-edge interfaces,6031,1.0183153314954052,59.19785539352387,6.65512877661796,3.0902948719962624
Synthesize viral methodologies,1223,2.5701001220750523,85.7084401369431,8.965632880211036,5.033912241004052
Grow interactive channels,6059,4.373598467416901,62.31665158829241,8.9669947197963,8.742742873278843
Enable front-end e-commerce,1496,1.4446053012248385,94.30772574462408,3.1567161814682505,4.338793499217139
Enhance web-enabled partnerships,7978,1.6890447118005785,90.79571383505575,7.8171456817165454,9.000044849495147
Harness 24/7 networks,3966,1.0804746114283974,70.30814333342614,9.549576091191367,8.328300823097717
Embrace holistic info-mediaries,7703,4.539663184142945,60.07914950195703,9.425662076848573,1.7474147092683707
Orchestrate e-business e-business,4542,4.861280860970378,84.15025965417564,2.0274981192908426,4.060110551806535
Leverage front-end action-items,9908,1.6757195344564777,77.88902389636176,6.498348223163186,2.9840944461612056
Harness intuitive partnerships,5740,3.5525333907184615,73.46746491376422,5.851521951039846,1.8904022254876272
Repurpose impactful technologies,6973,4.341757133820465,98.95487512461142,2.6235221642141133,1.5500261168239247
Architect web-enabled eyeballs,3818,1.0208097956346962,65.13217198828629,6.255586144184226,3.5107019541319113
Optimize impactful partnerships,9507,2.197100321703065,81.91038515570511,8.648763367604882,6.927795471402466
Monetize intuitive functionalities,811,4.180853478459445,60.64006863433857,6.713124980353805,6.820603138774833
Redefine cross-platform convergence,6953,3.0232924816298192,68.79816872450918,5.662253995951215,5.911812389380316
E-enable e-business e-commerce,4963,1.658274686487645,59.79067267732029,5.259334797347847,7.078487498274153
Repurpose seamless action-items,767,2.578356138136546,98.17461028664533,6.829427749086835,4.666207139014464
Architect granular interfaces,3150,4.1670313682683515,68.36912323810739,5.275777173393055,6.7768261207986455
Enhance value-added content,7980,1.8589260332432986,98.53412080443198,8.661885904759934,6.325346218215881
Incentivize collaborative vortals,477,2.9858808176147407,88.32968240663281,1.397136111612511,4.434487038243237
Mesh visionary infrastructures,5260,1.1141029713446633,75.8725254964232,8.70444288359753,9.921847397433503
Transform end-to-end systems,7903,1.1454547435500446,59.77540115281034,8.893093323944871,5.198053408137165
Expedite end-to-end technologies,4977,4.8147320283624016,66.47495219610252,4.7792334821684435,3.452247574337754
Synthesize e-business users,8536,2.965412794472244,97.44853719762853,5.11367489736071,8.168747251803104
Visualize virtual mindshare,9517,1.8975181126308125,85.78163593511835,7.142280578755436,9.592735683322696
Synergize bricks-and-clicks relationships,1879,3.958374601146504,59.19533273618228,2.1560623517548168,3.693479592642148
Maximize extensible metrics,1118,1.480164610648202,94.03033380301949,1.5059453613344695,4.286810780224015
Generate seamless systems,6636,3.5823725075210806,66.31699218522428,1.1493772846442152,9.04452964299198
Productize out-of-the-box communities,9691,3.9192645454310067,85.9110110314099,1.2528253545803918,9.498084090677697
Optimize open-source e-commerce,5625,4.630346001096036,75.59484171074924,5.4926381447007735,5.055518472816099
Engineer robust vortals,4347,4.386442381490623,67.30268385923713,4.138653593042102,1.9364842364494863
Strategize bricks-and-clicks networks,1599,4.807020676784468,72.88496965960519,7.6365031407659325,8.813887771538882
Expedite enterprise convergence,184,1.4290500659532355,98.43884911461927,2.9259316375588327,9.939035136099438
Strategize dynamic roi,4752,1.2861965075088029,50.87875912814606,6.390607348091972,6.532566906806847
Whiteboard cutting-edge models,6337,1.673792721819853,71.8446647120656,2.6697231473895693,8.36305908369534
Whiteboard user-centric convergence,8696,2.6754189007989626,78.64835550917259,3.57697307659187,7.533835619331825
Integrate b2b schemas,6713,4.382214277640111,73.71143350060753,6.764500560907651,8.674981418679783
Leverage granular e-services,4051,4.478123360532402,81.57088021588778,3.511095006970609,9.278136217293449
Streamline granular synergies,2861,1.0674696679371416,54.08382417903282,1.9015331402779925,9.048386376814175
Cultivate wireless schemas,9610,3.4633871692422407,61.704212945191365,2.6123308803322365,4.123007775329301
Embrace b2c applications,1545,1.1265142434299134,93.5613765122263,5.8461762835892195,2.765746622009043
E-enable synergistic channels,3099,2.6534284512368345,63.29103082021313,6.2771319512336925,3.5506071431386506
Transform impactful channels,7514,2.0570572480841114,77.41841332544726,3.8892397843461612,3.6836242067269866
Maximize cross-media web services,4299,3.859438404673721,80.24068466970547,2.056018443549714,9.301391820212782
Facilitate viral e-business,110,1.1500314646758611,98.34562247404261,9.049001143977028,9.039586265691685
Implement collaborative convergence,5631,4.692380257939316,57.348681391254345,6.892000823629691,6.803884757516922
Deploy real-time content,3473,2.157839885572672,77.08880844571308,5.276531320115949,6.856076665590834
Mesh integrated e-markets,9549,4.587192269714196,80.51850088956024,6.440751913433937,4.502051409479279
Orchestrate efficient relationships,7246,3.739257241279707,87.45650853775666,9.506472639037284,4.798463820481196
Integrate seamless channels,1284,2.4381643971252687,59.068633117256596,7.897545497012802,9.16017213637915
Benchmark turn-key interfaces,9879,3.1161338701164767,80.548131949881,8.429479623800294,8.592194675986958
Strategize 24/7 e-tailers,6169,1.6004755256959133,76.91815487288378,5.693429553560532,7.389048692971505
Streamline cross-platform models,3147,4.812865365989161,77.58316707495061,9.490247045512724,1.2316097925730358
Orchestrate bleeding-edge channels,758,3.5829444517063367,67.87804885919233,5.0665274486093095,4.767678496434884
Utilize ubiquitous interfaces,5733,4.898630941199962,71.39776128929259,5.241090743428448,1.136134114125347
Transform dynamic e-business,5954,3.0670374112470453,63.971214536508356,1.660601745714722,7.9480819033498635
Exploit end-to-end e-tailers,8815,2.0862553999432034,88.58186143045496,5.6041470907336475,8.354042791153187
Re-contextualize ubiquitous info-mediaries,2001,4.25944885862681,76.90818487623471,1.7915847174990325,5.243414463595399
Incubate web-enabled mindshare,2340,4.824583727482011,71.8131068825287,4.097869751244897,8.16189319978842
Deliver intuitive functionalities,7781,4.008089716330753,94.49774944187038,5.7277548362746735,2.9255547857948274
Incubate cross-media e-services,7721,1.9146217973544561,57.323664466428795,4.533171222116437,8.704434162699947
Monetize cross-media technologies,9918,2.937662264513811,58.45502136504338,6.807651371226217,5.124600324617518
Morph mission-critical solutions,9136,1.8908566306914643,68.10809342714585,2.4953608714809015,1.4475928706404648
Visualize killer users,1977,1.739088172311423,75.60040103913582,8.925842860840913,7.1633502970204574
Re-contextualize extensible paradigms,5155,4.126173029840645,80.88839322550065,2.4387015596145063,2.9868783675690587
Drive cutting-edge applications,4016,4.381258600808351,57.615963126007145,1.9620579123702258,5.657846644663718
Drive leading-edge functionalities,4574,4.97694264522661,50.21791455989528,5.0397690729683156,2.4628730926732936
Transform innovative solutions,1017,3.5205380697392905,90.35339191325626,6.070626991252086,2.7043170509445122
Grow rich e-tailers,2308,4.534140787188612,64.78561887142132,9.38591020554241,6.7284917776763145
Seize visionary communities,7828,2.8350767875784735,59.37074489594302,8.87247688759819,8.043650320817417
Synthesize clicks-and-mortar content,2558,3.0971249405381043,76.07448232235289,2.7224745519731517,6.278099756799563
Cultivate extensible niches,1465,2.4750851702146557,58.605172883994,5.528841269351708,5.73498843766181
Transform interactive infrastructures,6849,4.03794972905013,89.12354472088744,3.489744306162699,4.457854290139579
Re-contextualize world-class schemas,4701,3.0992933522558648,71.8652980383698,6.83105879951699,5.5113462091666
Engage ubiquitous e-business,6994,1.0929912309140888,90.10184156876184,4.817582775067418,5.6626884220884905
Strategize strategic communities,6755,1.8445987717521901,64.55198838707396,9.817165389791876,1.208904180273524
Architect cross-platform technologies,8378,4.086742876852096,77.17953651454846,8.724194449883367,1.4676999659050396
Deploy granular systems,766,2.141693212115828,50.49023079543376,6.571423909447693,6.919845689002936
Monetize world-class systems,6469,3.474647384598678,72.77713187198033,3.4717938310535894,1.5084497067006248
Synergize open-source paradigms,8694,4.9842316788303815,92.29242175181432,6.798475596670528,7.067526017583079
Transform clicks-and-mortar channels,6935,1.7777134530487495,84.22056626908798,8.075734786600272,4.659336534893948
Scale 24/7 systems,3219,4.078930181309456,51.40988958336188,1.5397994521181921,9.834085836345134
Synergize strategic models,6297,3.1436137319395328,80.60911101112947,9.679989900562344,2.4355000137068625
Integrate impactful platforms,5284,3.0594495985938552,60.473855003813696,3.5732480467386036,8.489836759604323
Implement back-end deliverables,2606,3.7930316844131955,92.04910921623458,8.06414271562404,6.2637697787781335
Grow open-source technologies,3975,4.407179516501218,58.87319695143896,8.327032280493903,9.354914647446883
Transition enterprise technologies,9868,4.9983839946004025,99.52671210668909,6.591870362144649,3.416814121815321
Optimize visionary interfaces,423,1.681532980958436,56.01010959606675,7.336266714995542,6.21861422865782
Empower out-of-the-box content,8574,3.457365341417815,93.71963412869954,5.238312958982647,8.279057857833536
Aggregate 24/365 e-services,5974,4.421082031086442,57.87801028925221,6.165430288772484,5.68148948364794
Cultivate end-to-end networks,7788,3.870777792878198,96.28113638036683,2.9235833953813737,5.928693504206277
Deliver magnetic mindshare,9911,3.942608619373975,64.65071649115204,1.9250366958073446,5.726966408319091
Orchestrate rich info-mediaries,4394,3.253278982927258,69.89719904850566,4.412752343569212,9.207833853987875
Deploy one-to-one e-business,5867,2.9615453979285404,69.19861031089746,6.344588618777532,5.019080645329567
Innovate proactive roi,4116,3.2677930809370057,73.01816795269437,9.754837347486658,2.2273195221382367
Implement ubiquitous paradigms,5193,3.2529880792963906,70.2588775533965,5.326153206555429,5.930869662435927
E-enable proactive methodologies,8972,2.2985003969109434,84.79574119193694,1.2767836655824443,3.7990056615792707
Target wireless solutions,2933,4.133951459831869,78.40851046301327,5.45434239589001,9.366024906964848
Transform cross-platform paradigms,4322,1.2252978749091281,54.26790791488515,1.8646911453616788,1.7768141612389545
Morph turn-key technologies,7036,2.432680336870751,98.99745131134199,2.287015232389286,4.212492278505228
Strategize back-end partnerships,8611,1.191648208803441,57.801684001649285,6.109941635433078,9.983123666184175
Visualize next-generation synergies,9763,4.6050100452737475,71.28669103526543,3.6273013410517656,4.663047226918664
Re-intermediate scalable interfaces,6561,3.3818980324605197,77.87732415542726,8.416169528865648,5.59075486256937
Streamline enterprise systems,4569,2.2230956213329205,59.01208662350737,1.0126355187661709,3.898884657021283
Extend viral deliverables,5405,4.901610540118739,96.12055030856898,7.7682569097831164,4.870650448617495
Matrix back-end action-items,4030,3.714152019438238,80.35824249851807,4.0509228531179815,2.966892425128099
Syndicate back-end experiences,4315,4.79423861100549,57.105983313189256,5.242470571613624,5.755807447162517
Streamline granular relationships,9657,1.1798322432582906,56.42458632665453,4.068576003613622,9.608988066433653
Seize scalable markets,5425,1.3648265278279212,57.517598033433664,3.0385630795439225,4.0029387949014925
Leverage clicks-and-mortar e-tailers,7120,3.7573246872624693,80.42267301052146,2.5071082252844907,9.138979792063864
Morph innovative supply-chains,2614,3.0462943442158426,76.41471713757534,8.834521209455485,1.199351943891129
Incentivize seamless partnerships,3023,1.6827147202174952,53.1440698762402,6.683349556818592,3.066398746328332
Exploit distributed markets,8925,1.0033163661543187,93.56248878260274,2.7329392874214977,9.934840276843435
Re-intermediate synergistic e-business,2612,1.0629783896122595,55.16409266031661,8.411713661537137,4.647765835127115
Aggregate b2b roi,9850,1.4976508974252756,72.88435314306514,4.9969809727644705,7.378978834794811
Leverage e-business experiences,8027,4.34488922662432,97.07261181939826,5.97105656606242,9.345268268523684
Iterate compelling niches,5304,3.523663411060952,66.86341938500976,4.964230388397509,7.386038001517905
Evolve b2c users,879,2.238558077007935,91.61818632525859,6.822976462844014,8.123180183753213
Implement revolutionary technologies,8263,2.3915658574944665,98.0256732146094,2.959590459779671,8.437639156613285
Streamline value-added relationships,3993,1.670146591597827,70.1752405336814,5.591427915269751,4.0973514728610825
Redefine bleeding-edge bandwidth,5263,2.011403758701483,79.26028826678078,7.192954473346466,5.2207413278268895
Scale wireless metrics,6638,2.5371146121193893,70.85986356875225,1.9830639681292466,5.277191781505542
Deliver back-end mindshare,7202,3.368282118428732,90.91296897376775,5.828815533608269,6.111109433590941
Seize cross-media synergies,8898,4.207491275486267,75.25371197382229,5.173399034455894,2.310193567950894
Re-contextualize cross-media schemas,4684,4.058472687700224,91.28516704994345,7.52202730530333,5.510234812126211
Harness cutting-edge supply-chains,2103,2.0302172585553437,96.18577639439447,7.270942723273226,8.905011559108559
Disintermediate seamless e-commerce,3534,3.885022548328733,64.84649455721187,6.29423897032281,1.6556617742423407
Orchestrate granular content,9064,2.596138334487181,62.53895095978751,2.383781407185241,4.093443215329437
Optimize front-end e-commerce,8601,3.0547951389200456,60.05666422811649,8.518866776126126,3.4247718962153817
Deploy synergistic deliverables,9877,2.0470696394647434,80.41288067526173,1.5317168594203678,6.92905519805144
Matrix plug-and-play interfaces,7666,3.7666128539028803,52.35545848307168,1.3655766017366253,4.2493049273693435
Grow open-source bandwidth,9154,1.1732073486327859,68.88174080113282,3.0774400544099274,4.157528397047324
Transition bricks-and-clicks niches,722,1.3427236272627132,80.29715517433364,4.130998962305765,7.846705325103312
Target sticky applications,487,4.832687806532761,61.0660745732281,8.845119071432563,9.197569014886817
Strategize proactive methodologies,3371,3.7320069858974843,62.46075322829963,5.1457518680727,8.255387740302162
Engineer next-generation web-readiness,1833,1.0061816915379618,87.69283177442182,5.082863015180395,5.603370366675835
Aggregate mission-critical functionalities,597,1.1681523958508864,61.14680693753627,5.303664927935162,3.602885882652238
Incentivize front-end applications,1418,4.422585411856112,92.01895798505919,2.89249056016431,9.07472059494104
Transition end-to-end schemas,1528,3.1143589285371034,80.3578838941144,6.84973442289699,7.126765630838687
Innovate strategic convergence,6077,2.1171882538541213,65.77586193388481,9.487728844884748,9.568209342889014
Revolutionize b2c systems,8958,4.671870459399491,80.6962473327815,7.356628434289233,4.127612803503519
Whiteboard turn-key metrics,2738,2.1015470756733587,63.01182595668526,1.2873350568176036,8.455025490255963
Drive killer e-services,5076,4.966863289023719,95.32276342653215,6.140378498348078,4.081834391692804
E-enable dot-com solutions,166,1.9970936322410249,53.14775719304971,6.052090167944941,2.990725477945645
Deliver granular bandwidth,1038,2.7387219802094447,62.391952891051204,1.1753508633011043,3.0997205305813775
E-enable compelling channels,9059,4.045695522493901,72.6088978146604,8.31381065470609,2.242867330373453
Embrace virtual channels,2763,1.9527283662566446,72.11289817884399,3.5000365942577174,4.557180714158989
Iterate best-of-breed web services,8309,2.302421109952964,62.30751850429943,2.8388972533686982,1.3870940765173327
Redefine extensible interfaces,2688,1.840025428024148,60.61927701021171,8.187508630397682,2.7410428308974235
Evolve extensible partnerships,674,3.9378520384238023,62.558612798701816,4.082275081416755,2.140315098734335
E-enable next-generation users,2061,4.7316222372150945,93.15689165126622,5.9949893025123115,6.801469574501381
Optimize collaborative channels,2665,3.0694188865331324,93.52941060339157,5.505915361628024,1.430815505682923
Innovate web-enabled markets,6449,3.8167520365044325,61.89794760290523,9.109330275622176,2.8043995191456492
Orchestrate value-added paradigms,6716,2.7548518314493258,74.83403826515193,8.370347364421317,7.861624807772037
Scale collaborative info-mediaries,7356,2.539799250820796,78.83351807952431,5.96418422968241,8.758419376149524
Synthesize holistic schemas,2881,4.905722167894512,96.02667622457135,4.836654095416007,5.545237017710756
Transition world-class synergies,4929,4.157030625318907,78.26936944097433,8.88005680369109,3.081283887930051
Re-intermediate frictionless content,2849,4.106761948231216,78.29996688247567,7.078592845600924,2.768653909588565
Transform proactive channels,5298,2.069162098677115,91.40068469473474,2.506956812558149,3.6903035913179068
Reinvent killer channels,5193,2.535278313017946,64.2491954315922,8.144761116029866,3.7769340226147623
Enhance sticky convergence,2692,3.2629113025600245,53.5732309365679,6.188735255530295,5.070225518584898
Morph cutting-edge interfaces,3483,2.377060060599371,94.7398687606693,8.233322332066297,9.225129358072936
Reinvent leading-edge roi,2611,3.919688124434759,68.24090746761769,6.8560006317860385,7.920698815739013
Monetize b2c e-commerce,9892,2.256788707505893,80.35177540192471,8.895781725860688,9.016575404491306
Iterate world-class vortals,4647,3.295655872608482,62.219430945536345,9.441500499888134,7.040015456742122
Scale next-generation applications,9964,3.1913345487104765,57.998555088744794,5.135615893758323,5.3417431570982945
Grow back-end supply-chains,9172,1.67365945008385,52.42975178919796,4.91255280754451,1.704728877605743
Optimize ubiquitous supply-chains,4639,3.1779027495900465,89.70209667733894,6.89194300584239,9.272336044441863
Empower extensible metrics,8157,1.5630109413391144,69.2889519411285,1.5945749755115899,4.79505967976746
Enhance viral methodologies,2198,2.9504712848755505,56.75528471059547,3.882969007125298,4.6927321167284335
Transform strategic architectures,3508,1.6327348450450185,81.29183642522267,8.493240005180024,9.255144521503134
Empower leading-edge e-business,2724,4.153135302638555,72.7385866598085,5.41162698782529,5.9209497081375835
Optimize visionary e-tailers,6693,2.584347715077322,95.08175245872808,6.134212855640767,9.260109751997199
Benchmark cutting-edge architectures,8089,4.715810688011064,87.52183888026191,7.648339107245719,8.743574809617455
Exploit magnetic paradigms,9827,2.1943624342372514,72.31835585677106,1.2332013646479307,8.863252395356973
Enhance distributed technologies,6886,1.424463221564487,51.858748475185244,8.29255453521651,3.5162725834112187
Leverage ubiquitous portals,9789,1.480953250584367,55.2067072722814,3.3930201534047004,4.2176425756687195
Whiteboard impactful eyeballs,2335,2.923927715198477,70.83181256655294,1.7079360692654149,6.293843402667513
Target innovative markets,9791,4.584603013612165,71.22939840460506,2.171968451172175,5.586484603784157
Benchmark clicks-and-mortar relationships,4274,4.7771226664489514,91.4201214979517,1.9014299535302173,5.325739644163018
Embrace efficient info-mediaries,4310,3.3722870511544936,83.96151601354126,4.836758223439577,9.14268461478731
Unleash enterprise info-mediaries,7871,3.8603485552698618,65.62770082726101,8.625647208598476,9.829925931489303
Streamline cross-media bandwidth,9051,4.270106540263981,71.07207233454788,4.476120079775874,9.542305066732526
E-enable granular deliverables,6821,4.240370424940521,50.193496163125886,9.031912303431868,4.480699828674201
Generate interactive metrics,8210,3.8668211445473823,63.32005637568067,7.711933344155195,5.6309901251293315
Generate rich metrics,8357,4.88982839117039,71.04709042911179,9.52978221006525,6.924682530985706
Repurpose interactive users,4622,2.223910817305807,97.04816335324696,4.862238612050339,1.5051657128321545
Reinvent cross-platform e-commerce,5771,3.8547497354818234,64.61409479288758,5.204704346260694,4.871303314263413
Engage virtual web services,9423,1.98389409026897,99.07866570102198,4.456025757296766,9.402661790290017
Implement wireless e-services,8620,4.56730406104342,97.45588569478002,1.943854172725977,2.815636608748002
Strategize wireless info-mediaries,7647,3.4750124971621976,94.61565361961779,7.44688060435627,8.050598797404355
Target out-of-the-box solutions,3179,1.6065146090621027,71.79956167130578,1.4070663697071097,7.12062075047825
Transition synergistic web-readiness,7333,1.564424274369237,92.33336529871741,4.458501865786832,2.7077429266423243
Synergize integrated mindshare,6262,1.9810490882301286,93.45467207214358,5.683202074744262,5.290481028629269
Aggregate integrated synergies,6811,2.632305254120789,73.87302331984873,8.223596082397048,9.993110324528638
Transform integrated channels,5637,1.6974063032515936,85.46908438457658,9.94466162712855,3.6464995239968765
Productize bleeding-edge action-items,7060,2.332432623220036,73.13082672838748,9.509114630562873,3.5759189997877328
Synergize global metrics,861,4.615347310511278,97.09887531861527,4.564628319819484,9.82788446877063
Incentivize rich vortals,5611,3.276045759790154,86.93890777448968,4.849959526060175,6.928557662559079
Aggregate turn-key e-tailers,9741,1.3096415803748722,91.74550017475792,3.6672478176016337,2.7608241570883973
Matrix b2c models,4618,4.2345284243147665,85.33470909964103,8.765593444919007,2.3196387653495023
Leverage open-source web-readiness,9712,4.196026897869565,78.08251864140213,6.5338686072850205,6.611151526729542
Benchmark strategic networks,591,3.5316543942413654,80.94467098024124,7.224967360258395,5.3552948118529855
Synergize proactive synergies,6357,1.3174922079216271,69.88536576967867,4.322940205654855,9.311149124265267
Aggregate intuitive mindshare,9501,2.1488784096472586,71.62197864042807,8.751911762708538,5.828523019357961
Drive b2c methodologies,6402,3.5162388143318233,75.50545743080329,6.315258496825719,7.8549585144571585
Target clicks-and-mortar vortals,2643,3.6284798849114064,85.76662703933081,8.033789207236673,2.8944438297240596
Benchmark viral content,7555,1.5601783294821567,98.0584393087818,6.490754382311495,1.056786474072731
Innovate revolutionary convergence,4076,4.083654167861987,68.8999037102445,9.30720543554158,2.023374256242523
Re-contextualize bleeding-edge functionalities,8430,3.123756682436144,52.3717654069785,1.579507746589936,1.460609543245126
Scale 24/365 e-business,6450,2.8456852675011537,71.13928324075592,8.261782085566551,4.386758879748292
Incubate innovative content,6054,4.731458976326906,75.21203877155294,1.2213540887621113,5.836659972147187
Re-intermediate web-enabled paradigms,7729,1.9664810954277638,56.12095169736985,8.571916297357166,5.640359743876975
Matrix real-time communities,6255,2.7045309911805226,80.29317748193168,7.477645841794551,6.581119399279251
